,open,high,low,close,adjclose,volume,ticker,future
2007-09-18,0.024248053588603595,0.025389216219438304,0.024501650257430143,0.02474584346638874,0.02474584346638874,0.08125036112555614,AMZN,0.024601369155454245
2007-09-19,0.024851619462344328,0.024887921374639188,0.024946366239505368,0.02481666391039822,0.02481666391039822,0.05750563355867568,AMZN,0.024859156609057593
2007-09-20,0.024676755910312317,0.025056896851174654,0.025107036803313172,0.025000797497076552,0.025000797497076552,0.05097744650526762,AMZN,0.02443423394500072
2007-09-21,0.02506879162778515,0.025473705032025916,0.02534517509536564,0.025468212859792796,0.025468212859792796,0.058139288534504355,AMZN,0.023961153897721826
2007-09-24,0.02535365284072881,0.02599471364661017,0.02567799300453499,0.025833644448965486,0.025833644448965486,0.04655726969819534,AMZN,0.02350507006539931
2007-09-25,0.025548259121273988,0.025924307019000413,0.025718160645486942,0.02608576721800619,0.02608576721800619,0.05116523179445697,AMZN,0.024326585486894516
2007-09-26,0.026126442409124664,0.02613834376855321,0.02610262516613424,0.02607160226469692,0.02607160226469692,0.05087633134955028,AMZN,0.024261431888716118
2007-09-27,0.026134903271088018,0.026096099362259404,0.026337893715555206,0.02605743731138765,0.02605743731138765,0.022394599487683214,AMZN,0.023281277202977145
2007-09-28,0.02576825013950524,0.025952469240316366,0.025933345374431937,0.025992283713209254,0.025992283713209254,0.041664259162959114,AMZN,0.021952684981753425
2007-10-01,0.02595157670529663,0.02609328249553588,0.026257558433651306,0.02606593758013427,0.02606593758013427,0.04728529881936019,AMZN,0.021417282597943243
2007-10-02,0.026075675085548526,0.02603695805290398,0.025847272796237292,0.025768490850787088,0.025768490850787088,0.042179464956376034,AMZN,0.022227468650313154
2007-10-03,0.025604668454023042,0.025727169321148994,0.02595629893753941,0.025796818596137194,0.025796818596137194,0.04396101769996726,AMZN,0.021845038684915656
2007-10-04,0.025706203101175315,0.025662394278346524,0.02586161713145027,0.025740163105436982,0.025740163105436982,0.027263534985843878,AMZN,0.021658071675321782
2007-10-05,0.02598824330953252,0.02598344832835584,0.026116969501347218,0.02607160226469692,0.02607160226469692,0.04849964368945128,AMZN,0.02187053300735022
2007-10-08,0.026177209732700803,0.026586128888804184,0.026593246085452153,0.02675714364400425,0.02675714364400425,0.06684385893954277,AMZN,0.022034836956156635
2007-10-09,0.02684564364935792,0.026833961593119977,0.026808430814397148,0.026607004648507102,0.026607004648507102,0.06411086073072553,AMZN,0.0223776076458103
2007-10-10,0.026538220855110657,0.026557966667488234,0.02669940467309503,0.026420039800181667,0.026420039800181667,0.04892625334643016,AMZN,0.022199140904963048
2007-10-11,0.02649027453612098,0.02655514980076471,0.024909066152212656,0.02491297867684226,0.02491297867684226,0.08989811444309626,AMZN,0.02267222095224194
2007-10-12,0.024823415871867812,0.025611701420521906,0.025135727662711386,0.025771324273702628,0.025771324273702628,0.07581421775389535,AMZN,0.02263539509941365
2007-10-15,0.025494672944907412,0.025535663208104863,0.025474285057143733,0.02525008468193328,0.02525008468193328,0.0493210839544693,AMZN,0.023850672016700082
2007-10-16,0.02461752772477283,0.024952696417441658,0.025015224739855534,0.024966802905895365,0.024966802905895365,0.07727412800215713,AMZN,0.025184931083754882
2007-10-17,0.025522876535383928,0.025473705032025916,0.025175895303663338,0.02525575152776436,0.02525575152776436,0.06925425165154755,AMZN,0.024859156609057593
2007-10-18,0.024809315152527565,0.025059713717898176,0.02520171860940231,0.02505745298777676,0.02505745298777676,0.04663142081238805,AMZN,0.02525858278941147
2007-10-19,0.024967256980632874,0.025121671893977127,0.0252504932892765,0.025031958665342195,0.025031958665342195,0.0831936981182951,AMZN,0.025357733140039484
2007-10-22,0.024775469552878134,0.02541456372267049,0.0251644185221096,0.025465379436877256,0.025465379436877256,0.0903410951252865,AMZN,0.026349219356172186
2007-10-23,0.02647617166498471,0.028061851201885576,0.02665349754688008,0.028165054416715636,0.028165054416715636,0.39747501011151565,AMZN,0.026003615243602982
2007-10-24,0.025232375465063375,0.025186444788139837,0.023514668933531314,0.02474017878182609,0.02474017878182609,0.3960844359700314,AMZN,0.026292561704203545
2007-10-25,0.024487789487144036,0.024797800977244287,0.024389754373496525,0.024592871047976056,0.024592871047976056,0.10731399626355426,AMZN,0.026320889449553648
2007-10-26,0.024704959500788833,0.025186444788139837,0.0247856934867253,0.025099945686436136,0.025099945686436136,0.08030469366922825,AMZN,0.025955455699112527
2007-10-29,0.025102637227434582,0.02535260554659154,0.02529640041549145,0.02512827343178624,0.02512827343178624,0.06365439802777297,AMZN,0.025312407018464572
2007-10-30,0.024893925923957113,0.025121671893977127,0.02488611477807744,0.024601369155454245,0.024601369155454245,0.04736233893800197,AMZN,0.025462546013961716
2007-10-31,0.024437022163567898,0.02482596319856024,0.024584855281965544,0.024859156609057593,0.024859156609057593,0.06314978525066929,AMZN,0.025779822381180817
2007-11-01,0.024352409240342328,0.024820331613752952,0.024441398796002215,0.02443423394500072,0.02443423394500072,0.07490707035688836,AMZN,0.024839326971185675
2007-11-02,0.024414458430468276,0.024409157166348738,0.02358065988022224,0.023961153897721826,0.023961153897721826,0.0938281234953102,AMZN,0.023709031128681127
2007-11-05,0.02339347210156863,0.023817739775514966,0.023368344893908745,0.02350507006539931,0.02350507006539931,0.06708172030584927,AMZN,0.024218939190056746
2007-11-06,0.02346680315824439,0.024234547956366224,0.023830274953828445,0.024326585486894516,0.024326585486894516,0.07171279443770344,AMZN,0.02492431020723599
2007-11-07,0.023974476394005767,0.0247020489950421,0.024343849436253836,0.024261431888716118,0.024261431888716118,0.07617919531596079,AMZN,0.02526424963524255
2007-11-08,0.024084471903121393,0.024082469382892376,0.02297814307697071,0.023281277202977145,0.023281277202977145,0.10897324781880165,AMZN,0.025456881329399068
2007-11-09,0.022849134413367386,0.022803884767662406,0.022243644380337328,0.021952684981753425,0.021952684981753425,0.10721095510487087,AMZN,0.02538606088538959
2007-11-12,0.021675848265535348,0.02214769448266592,0.02157226907673563,0.021417282597943243,0.021417282597943243,0.08580054313283643,AMZN,0.025907298315890503
2007-11-13,0.02157713462296953,0.022136431313051347,0.021945256815829192,0.022227468650313154,0.022227468650313154,0.08675776660696058,AMZN,0.026303893234597274
2007-11-14,0.022279414139276085,0.022446220044806328,0.02204567591820907,0.021845038684915656,0.021845038684915656,0.0764642437549354,AMZN,0.026360548725297483
2007-11-15,0.022005834792882234,0.022046310915656446,0.02162965079553206,0.021658071675321782,0.021658071675321782,0.0707257179176056,AMZN,0.025847809402274755
2007-11-16,0.021323298005088843,0.021837905750910935,0.021609566975056085,0.02187053300735022,0.02187053300735022,0.06381714527840374,AMZN,0.026870456786673103
2007-11-19,0.021836611098227116,0.022051942500463734,0.02198542445678114,0.022034836956156635,0.022034836956156635,0.07860595905317695,AMZN,0.02657584348024146
2007-11-20,0.02212711216854767,0.02268560214895155,0.02209158085545176,0.0223776076458103,0.0223776076458103,0.1071127289536026,AMZN,0.02475717499678247
2007-11-21,0.021952246464719636,0.022364548098942238,0.022189132404172397,0.022199140904963048,0.022199140904963048,0.05962038481539263,AMZN,0.024765673104260658
2007-11-23,0.02219762222063697,0.02253070670875418,0.022283814210261536,0.02267222095224194,0.02267222095224194,0.022088365016082127,AMZN,0.02449938754317912
2007-11-26,0.022815290965513976,0.023386851558325608,0.022903545091357544,0.02263539509941365,0.02263539509941365,0.0782274994703492,AMZN,0.02374585914277785
2007-11-27,0.022990154517545987,0.02371353934178197,0.02321054188376018,0.023850672016700082,0.023850672016700082,0.07845573082182547,AMZN,0.023473908897133664
2007-11-28,0.024296002059389296,0.02509914125746846,0.02451312703898388,0.025184931083754882,0.025184931083754882,0.10512316788967856,AMZN,0.022573072762882358
2007-11-29,0.024955975114083064,0.02535260554659154,0.02506686916236122,0.024859156609057593,0.024859156609057593,0.062497833246663206,AMZN,0.023080147401342437
2007-11-30,0.025144941537251345,0.0252427713794115,0.024960710574718343,0.02525858278941147,0.02525858278941147,0.061578166830376924,AMZN,0.022335114947150923
2007-12-03,0.02499546057110939,0.025572273880951624,0.025379603251054594,0.025357733140039484,0.025357733140039484,0.05309316076346758,AMZN,0.02236627611541657
2007-12-04,0.02499828157569585,0.026222830432501065,0.025457070979299258,0.026349219356172186,0.026349219356172186,0.0659723425974076,AMZN,0.022301122517238172
2007-12-05,0.0263943797463456,0.026343929917935438,0.026013682845308098,0.026003615243602982,0.026003615243602982,0.058949172781726095,AMZN,0.022199140904963048
2007-12-06,0.025912091248270302,0.02634674678465896,0.026257558433651306,0.026292561704203545,0.026292561704203545,0.04801043893607596,AMZN,0.021836540577437467
2007-12-07,0.02627310237068016,0.02625662638726406,0.02628051199675878,0.026320889449553648,0.026320889449553648,0.03320043912867626,AMZN,0.02055893916235131
2007-12-10,0.02620259231859086,0.026163689123145636,0.026105494908765736,0.025955455699112527,0.025955455699112527,0.04519751160416787,AMZN,0.021607080869184222
2007-12-11,0.025861323924694164,0.026611476392036374,0.025660778926690515,0.025312407018464572,0.025312407018464572,0.09420465707517191,AMZN,0.021587251231312304
2007-12-12,0.025787992868018406,0.02599471364661017,0.0252504932892765,0.025462546013961716,0.025462546013961716,0.06491496696904914,AMZN,0.021083010015767765
2007-12-13,0.02528314278863951,0.025783493763780897,0.0256263485820293,0.025779822381180817,0.025779822381180817,0.05353421544269179,AMZN,0.020553272316520228
2007-12-14,0.025204169722790833,0.02528783050378907,0.025138597405342886,0.024839326971185675,0.024839326971185675,0.05311049479016198,AMZN,0.02062692618344525
2007-12-17,0.024707780505375292,0.024673884625086392,0.02400815959548073,0.023709031128681127,0.023709031128681127,0.06943722193332179,AMZN,0.02161557897666241
2007-12-18,0.023810892556727543,0.024223282638111892,0.023683948725233616,0.024218939190056746,0.024218939190056746,0.0652809075325976,AMZN,0.020745904010676747
2007-12-19,0.024123957360147722,0.02492453204748595,0.024536080602091354,0.02492431020723599,0.02492431020723599,0.06865237572465863,AMZN,0.020553272316520228
2007-12-20,0.025026485166172365,0.025149834115293077,0.025184502342585575,0.02526424963524255,0.02526424963524255,0.051930817973459685,AMZN,0.020026368040188234
2007-12-21,0.025401599159718492,0.025580722332482434,0.025557490081679134,0.025456881329399068,0.025456881329399068,0.05891354172685427,AMZN,0.019006554078705426
2007-12-24,0.02528314278863951,0.02537795090118397,0.02553166896491242,0.02538606088538959,0.02538606088538959,0.014732959688757923,AMZN,0.019692097619281188
2007-12-26,0.02540442016430495,0.02604822337115831,0.02558905068370885,0.025907298315890503,0.025907298315890503,0.04771672348375417,AMZN,0.02042579638181054
2007-12-27,0.025740046549028728,0.02642841873052305,0.026162876627562167,0.026303893234597274,0.026303893234597274,0.06381329327247165,AMZN,0.020904543274920515
2007-12-28,0.026473350660398253,0.02660021107378204,0.026048111000997052,0.026360548725297483,0.026360548725297483,0.06837984630496331,AMZN,0.020694913204539186
2007-12-31,0.026061572214412257,0.026169322856592684,0.026148530103376928,0.025847809402274755,0.025847809402274755,0.050730918125613915,AMZN,0.02162407924540903
2008-01-02,0.026495914393497872,0.027031099290971396,0.02679408429021191,0.026870456786673103,0.026870456786673103,0.12876774330232468,AMZN,0.021077345331205116
2008-01-03,0.026696162683215965,0.02698040643314678,0.026742439867706223,0.02657584348024146,0.02657584348024146,0.08315806706342328,AMZN,0.020272823963397853
2008-01-04,0.02590645139089341,0.025896144797684463,0.025015224739855534,0.02475717499678247,0.02475717499678247,0.094208509081104,AMZN,0.020023536778541125
2008-01-07,0.024597784996259663,0.02509914125746846,0.02414587878515332,0.024765673104260658,0.024765673104260658,0.09143121280406773,AMZN,0.020465455657554373
2008-01-08,0.024296002059389296,0.025453991262240773,0.024564771461489568,0.02449938754317912,0.02449938754317912,0.11359661793879164,AMZN,0.019405982420327733
2008-01-09,0.024298820912179733,0.024319036768953837,0.0226453229788291,0.02374585914277785,0.02374585914277785,0.15334546715201944,AMZN,0.020023536778541125
2008-01-10,0.02328911860162592,0.02380365973917687,0.023428596355336673,0.023473908897133664,0.023473908897133664,0.10711176595211958,AMZN,0.02036064062236371
2008-01-11,0.023303219320966167,0.023257303621360425,0.02265966950301434,0.022573072762882358,0.022573072762882358,0.09762042333545194,AMZN,0.019913057058787813
2008-01-14,0.022781445365864544,0.023057349056785484,0.022252253608231826,0.023080147401342437,0.023080147401342437,0.08251863407869649,AMZN,0.01968076608888746
2008-01-15,0.02230479672516614,0.022406792505236046,0.022148964763220445,0.022335114947150923,0.022335114947150923,0.08829471697386415,AMZN,0.018825253914942636
2008-01-16,0.02204814125449502,0.022786987864600785,0.022128880942744473,0.02236627611541657,0.02236627611541657,0.1147878507732902,AMZN,0.01786776228999112
2008-01-17,0.02221172509177324,0.02275600877656131,0.022444484774069344,0.022301122517238172,0.022301122517238172,0.09065407060726874,AMZN,0.017289867207521563
2008-01-18,0.022146854897060836,0.02277290567962293,0.022014115316179354,0.022199140904963048,0.022199140904963048,0.12400666397026253,AMZN,0.018114216051932308
2008-01-22,0.020355900004351793,0.022043494048932924,0.020344281907125096,0.021836540577437467,0.021836540577437467,0.11878623293079872,AMZN,0.018015067862572724
2008-01-23,0.020925620278443097,0.021221145154124495,0.019692988235027114,0.02055893916235131,0.02055893916235131,0.19181545039579362,AMZN,0.017377684947121632
2008-01-24,0.020623837341572727,0.021525300152432432,0.020909500812056173,0.021607080869184222,0.021607080869184222,0.09051636139519656,AMZN,0.017760113831884916
2008-01-25,0.021797125641200787,0.022525075123946896,0.02152349439686144,0.021587251231312304,0.021587251231312304,0.09187419348625797,AMZN,0.017584480513953206
2008-01-28,0.021295094414612328,0.02139012063065996,0.020952536006667365,0.021083010015767765,0.021083010015767765,0.07721442191020975,AMZN,0.018626957536223468
2008-01-29,0.020973566597432776,0.020967680865001413,0.020298374780910143,0.020553272316520228,0.020553272316520228,0.09120394445407447,AMZN,0.018445657372460678
2008-01-30,0.020344618137801983,0.02139575221546725,0.02063980191797399,0.02062692618344525,0.02062692618344525,0.23893511296007397,AMZN,0.018958396695483406
2008-01-31,0.019038772747754697,0.021804111944787697,0.019374514661070742,0.02161557897666241,0.02161557897666241,0.40830010978216913,AMZN,0.0189300689501333
2008-02-01,0.021890197274593688,0.021953373651538023,0.020674232262635203,0.020745904010676747,0.020745904010676747,0.1528649294119913,AMZN,0.018451322057023326
2008-02-04,0.020615376479609374,0.02118171761455421,0.020826295787520772,0.020553272316520228,0.020553272316520228,0.08347296854837156,AMZN,0.01991588832043492
2008-02-05,0.020135908986120537,0.02049173137479473,0.020281160703065668,0.020026368040188234,0.020026368040188234,0.08808285664759924,AMZN,0.01948246754889986
2008-02-06,0.019994888881941935,0.019990436529995614,0.019182283495233224,0.019006554078705426,0.019006554078705426,0.11471562566206353,AMZN,0.020337979722844686
2008-02-07,0.01860443056866908,0.020069291609136182,0.0189097170474918,0.019692097619281188,0.019692097619281188,0.13495984283815798,AMZN,0.02111983586859606
2008-02-08,0.020305132680775655,0.02060156554197477,0.020430354485319737,0.02042579638181054,0.02042579638181054,0.10798328229425475,AMZN,0.020898876429089434
2008-02-11,0.020231801624099897,0.020984577768063034,0.0205020827283014,0.020904543274920515,0.020904543274920515,0.0700728029121165,AMZN,0.020510781779129288
2008-02-12,0.020877673959453415,0.021291551781734253,0.020794735185491058,0.020694913204539186,0.020694913204539186,0.08630226690549105,AMZN,0.019660936451015545
2008-02-13,0.02075357557920152,0.021798478211340653,0.020645539214264732,0.02162407924540903,0.02162407924540903,0.10191540994973133,AMZN,0.0193663231445839
2008-02-14,0.021526367299393397,0.021525300152432432,0.021193544041351334,0.021077345331205116,0.021077345331205116,0.0675064039598621,AMZN,0.0198025773390345
2008-02-15,0.02075639658378798,0.020767726300426472,0.020263946625221192,0.020272823963397853,0.020272823963397853,0.10239498468827643,AMZN,0.021332297200624496
2008-02-19,0.020344618137801983,0.020432590065439304,0.020152050741287574,0.020023536778541125,0.020023536778541125,0.06376995820573564,AMZN,0.021522097633133907
2008-02-20,0.01988207236823985,0.020398794110676306,0.020022938590537224,0.020465455657554373,0.020465455657554373,0.057428593440033905,AMZN,0.020833722830911037
2008-02-21,0.02045743465150407,0.02049173137479473,0.01952658037492857,0.019405982420327733,0.019405982420327733,0.12195065580400996,AMZN,0.021380456745114948
2008-02-22,0.019498497512730372,0.019928478353916666,0.0196671671182604,0.020023536778541125,0.020023536778541125,0.11416864081970687,AMZN,0.021388954852593137
2008-02-25,0.02000898960128218,0.020291776810219788,0.020111883100335622,0.02036064062236371,0.02036064062236371,0.07098283931357255,AMZN,0.02150226799526199
2008-02-26,0.01988489337282631,0.020291776810219788,0.019787670041116253,0.019913057058787813,0.019913057058787813,0.0905616224648986,AMZN,0.02067791698958281
2008-02-27,0.019537982969756697,0.019722892204534437,0.019583962093724996,0.01968076608888746,0.01968076608888746,0.0813091042160205,AMZN,0.02080256166264539
2008-02-28,0.019430808465227527,0.019475059500218644,0.018878156445462087,0.018825253914942636,0.018825253914942636,0.12211436605612375,AMZN,0.019998040294838128
2008-02-29,0.018502895921516806,0.0186020177475856,0.017977249888730163,0.01786776228999112,0.01786776228999112,0.10763852776333277,AMZN,0.02017367577403827
2008-03-03,0.017538317849468202,0.017754321349544983,0.017182500825154982,0.017289867207521563,0.017289867207521563,0.12744265326168602,AMZN,0.020142514605772627
2008-03-04,0.016996800089955404,0.018348553458462518,0.01719110786407722,0.018114216051932308,0.018114216051932308,0.15616417249282566,AMZN,0.02073457248028302
2008-03-05,0.018122142070593785,0.018275329964129238,0.01793421250514671,0.018015067862572724,0.018015067862572724,0.10245565378170683,AMZN,0.020578768800223225
2008-03-06,0.017865484448126637,0.018027499408453204,0.017555487469762415,0.017377684947121632,0.017377684947121632,0.07565435950771365,AMZN,0.022295455671407092
2008-03-07,0.01714628213199537,0.01786134079864126,0.017414899631944453,0.017760113831884916,0.017760113831884916,0.09582731457406445,AMZN,0.02231811873219455
2008-03-10,0.01762575070138222,0.01794019587778183,0.017673121744472896,0.017584480513953206,0.017584480513953206,0.08506962500722252,AMZN,0.022153814783388133
2008-03-11,0.018203931837436873,0.018509080483467177,0.017902651903117,0.018626957536223468,0.018626957536223468,0.08913252826409353,AMZN,0.0225504097020949
2008-03-12,0.01843520472221794,0.018807606045607585,0.01845639402649434,0.018445657372460678,0.018445657372460678,0.06992931569114617,AMZN,0.021612747715015302
2008-03-13,0.017967019095278914,0.019179352953441517,0.018092015515295278,0.018958396695483406,0.018958396695483406,0.09842164056932648,AMZN,0.02251075042635107
2008-03-14,0.018954159824529127,0.01949759013672731,0.018576896949350195,0.0189300689501333,0.0189300689501333,0.11491978197646426,AMZN,0.02282519337065463
2008-03-17,0.018139063794520488,0.01868368969344969,0.018249816336471585,0.018451322057023326,0.018451322057023326,0.088807033762832,AMZN,0.022476755835169882
2008-03-18,0.01885262517737685,0.019849623274776098,0.01901587344616242,0.01991588832043492,0.01991588832043492,0.0872816394137247,AMZN,0.021879031114828407
2008-03-19,0.019656439340835677,0.020432590065439304,0.019756109439086542,0.01948246754889986,0.01948246754889986,0.101641917528553,AMZN,0.022085827762294195
2008-03-20,0.019394141860991636,0.020288959943496266,0.01952944792858781,0.020337979722844686,0.020337979722844686,0.10519346699793919,AMZN,0.021505099256909098
2008-03-24,0.020423589051854638,0.021257755826971255,0.020496345432010663,0.02111983586859606,0.02111983586859606,0.0857860981105911,AMZN,0.02111133776111787
2008-03-25,0.0209904904731555,0.021077515032181457,0.02086933317110422,0.020898876429089434,0.020898876429089434,0.056242175612950446,AMZN,0.02105184884750212
2008-03-26,0.0205138418324571,0.02074801253064133,0.02063693217534249,0.020510781779129288,0.020510781779129288,0.055833862984149,AMZN,0.020335146299929146
2008-03-27,0.02057871202716951,0.020626913045206956,0.019936866012342583,0.019660936451015545,0.019660936451015545,0.07179368656227732,AMZN,0.020224666580175833
2008-03-28,0.01962823575035916,0.019928478353916666,0.019495019772898855,0.0193663231445839,0.0193663231445839,0.046146068064944826,AMZN,0.02011702028333806
2008-03-31,0.019416705594091258,0.019767951328912008,0.019601176171569475,0.0198025773390345,0.0198025773390345,0.04798732690048343,AMZN,0.020717576265326644
2008-04-01,0.020189495162487112,0.021302814951348826,0.02049921517464216,0.021332297200624496,0.021332297200624496,0.08904682113210455,AMZN,0.020726074372804833
2008-04-02,0.021343040733602006,0.02184072261763446,0.021463242935433512,0.021522097633133907,0.021522097633133907,0.07805319620192215,AMZN,0.02062409276052971
2008-04-03,0.020798703045400765,0.02099865995304089,0.020800472481781795,0.020833722830911037,0.020833722830911037,0.07379191463954855,AMZN,0.02116799541308651
2008-04-04,0.020829727640463737,0.021511220116094333,0.020935321928822886,0.021380456745114948,0.021380456745114948,0.06418982685233336,AMZN,0.021264310179530555
2008-04-07,0.02142201164765466,0.021680195592629802,0.0214288125907723,0.021388954852593137,0.021388954852593137,0.05956356772789431,AMZN,0.022915843452536024
2008-04-08,0.02115125330584727,0.021449261940015386,0.021285356104808972,0.02150226799526199,0.02150226799526199,0.04313091042160205,AMZN,0.022471091150607234
2008-04-09,0.021196378620250488,0.021184532332637975,0.020757437287170607,0.02067791698958281,0.02067791698958281,0.05944704454844861,AMZN,0.021785549771299904
2008-04-10,0.02060973662223248,0.020852212964374325,0.020490608135719922,0.02080256166264539,0.02080256166264539,0.05554881454517441,AMZN,0.02205750001694409
2008-04-11,0.02042922890923153,0.020517078878026916,0.02017213456176355,0.019998040294838128,0.019998040294838128,0.060653685406675525,AMZN,0.02179971256334074
2008-04-14,0.019825663035490795,0.020432590065439304,0.02007745275567441,0.02017367577403827,0.02017367577403827,0.03724215635292079,AMZN,0.02244276340525713
2008-04-15,0.02018385530511022,0.020426958480632015,0.01989382862875913,0.020142514605772627,0.020142514605772627,0.060918510814506666,AMZN,0.022289790986844443
2008-04-16,0.020197956024450466,0.020714216575878335,0.02055085959714785,0.02073457248028302,0.02073457248028302,0.060280040831262885,AMZN,0.02236627611541657
2008-04-17,0.02052512369900691,0.02071984816068562,0.020743090762985368,0.020578768800223225,0.020578768800223225,0.05520694901870149,AMZN,0.022726045181295045
2008-04-18,0.02117381703894689,0.02268560214895155,0.021520624654229943,0.022295455671407092,0.022295455671407092,0.1570087247934362,AMZN,0.02233228368550382
2008-04-21,0.02217505848753735,0.02249972762071471,0.022306765584396752,0.02231811873219455,0.02231811873219455,0.08520829722077773,AMZN,0.022298289094322632
2008-04-22,0.022149675901647292,0.02210545222501187,0.021870658830216026,0.022153814783388133,0.022153814783388133,0.06507771421967991,AMZN,0.02269205059011386
2008-04-23,0.02225121054879957,0.022865842943741353,0.022214953520939114,0.0225504097020949,0.0225504097020949,0.18068989426243717,AMZN,0.023544729341143142
2008-04-24,0.021520725290220477,0.022271610834823815,0.021695641742222986,0.021612747715015302,0.021612747715015302,0.19824637429941644,AMZN,0.022445594666904236
2008-04-25,0.021548928880696993,0.02249409603590742,0.021790323548312125,0.02251075042635107,0.02251075042635107,0.08637449201671771,AMZN,0.022105657400166113
2008-04-28,0.022347103186778926,0.022826415404171067,0.02261089482314015,0.02282519337065463,0.02282519337065463,0.10116041678704187,AMZN,0.022159481629219213
2008-04-29,0.022567094205010182,0.022620827106149082,0.022536296837526983,0.022476755835169882,0.022476755835169882,0.060083588528726334,AMZN,0.02149660114943091
2008-04-30,0.022420434243454686,0.02249972762071471,0.021979684971518143,0.021879031114828407,0.021879031114828407,0.07115136457310145,AMZN,0.0211764935205647
2008-05-01,0.021715333722561677,0.022125165994797014,0.021994031495703382,0.022085827762294195,0.022085827762294195,0.0646154735078292,AMZN,0.022032003533241095
2008-05-02,0.02225121054879957,0.022460300081144424,0.021543578217337416,0.021505099256909098,0.021505099256909098,0.07384006471369967,AMZN,0.022748706080814068
2008-05-05,0.02139662690996858,0.021494321064392957,0.02139151469245185,0.02111133776111787,0.02111133776111787,0.049692802526915894,AMZN,0.023108475146692543
2008-05-06,0.020900237692553038,0.021212694553953925,0.02115624614303088,0.02105184884750212,0.02105184884750212,0.058343444848905066,AMZN,0.022980997050714422
2008-05-07,0.020829727640463737,0.021176083881107165,0.020593894791759042,0.020335146299929146,0.020335146299929146,0.07597503900156007,AMZN,0.023473908897133664
2008-05-08,0.020398206465964578,0.02047765133845663,0.020154918294946814,0.020224666580175833,0.020224666580175833,0.0736127963637064,AMZN,0.022578737447445006
2008-05-09,0.019966683139669397,0.020246715537202458,0.02018361134331729,0.02011702028333806,0.02011702028333806,0.03617322470676605,AMZN,0.022459759620213505
2008-05-12,0.02019231616707357,0.020694502806093192,0.020218039499006243,0.020717576265326644,0.020717576265326644,0.0647926657807053,AMZN,0.022165146313781862
2008-05-13,0.02063511920812254,0.020702951257624003,0.020657015995818467,0.020726074372804833,0.020726074372804833,0.04365863523429826,AMZN,0.022411602236991485
2008-05-14,0.020733832850688357,0.02092543645870761,0.020849249350628245,0.02062409276052971,0.02062409276052971,0.039502320833574085,AMZN,0.021218986219224075
2008-05-15,0.0204433317803678,0.021085963483712264,0.020725876685140893,0.02116799541308651,0.02116799541308651,0.06192581036574797,AMZN,0.02075440427942337
2008-05-16,0.021156893163224163,0.0212295936056553,0.02110173197789369,0.021264310179530555,0.021264310179530555,0.05507886982145953,AMZN,0.020377638998588517
2008-05-19,0.02188737842180325,0.023460075052658888,0.022249383865600325,0.022915843452536024,0.022915843452536024,0.17524315787446315,AMZN,0.020459790972991727
2008-05-20,0.022778624361278085,0.02288273984680297,0.022585071517401172,0.022471091150607234,0.022471091150607234,0.07150286011440458,AMZN,0.019842236614778335
2008-05-21,0.02227095327731273,0.022446220044806328,0.02185918204866229,0.021785549771299904,0.021785549771299904,0.06339727663180601,AMZN,0.020000873717753668
2008-05-22,0.021794304636614328,0.022035045597402114,0.02200263853462562,0.02205750001694409,0.02205750001694409,0.04721981471851467,AMZN,0.020139681182857087
2008-05-23,0.021757640184174462,0.021804111944787697,0.021839098228186315,0.02179971256334074,0.02179971256334074,0.05628454767820343,AMZN,0.02086205057626114
2008-05-27,0.021675848265535348,0.02237581341719657,0.021994031495703382,0.02244276340525713,0.02244276340525713,0.09265037268157393,AMZN,0.01960711222196244
2008-05-28,0.022372487924465008,0.022344834329157095,0.022286681763920776,0.022289790986844443,0.022289790986844443,0.05983513414610658,AMZN,0.01961277690652509
2008-05-29,0.022338642324815573,0.02267433683069722,0.022625239158353124,0.02236627611541657,0.02236627611541657,0.06134704647445158,AMZN,0.019020719032014695
2008-05-30,0.022330181462852223,0.022620827106149082,0.022662539245645836,0.022726045181295045,0.022726045181295045,0.04606421293888793,AMZN,0.018380501613013845
2008-06-02,0.022490944295543987,0.02256450266351718,0.022590811002664173,0.02233228368550382,0.02233228368550382,0.05516072494751642,AMZN,0.01859296294504228
2008-06-03,0.02236684591529209,0.02265462306091208,0.02236414949216544,0.022298289094322632,0.022298289094322632,0.051836443828123496,AMZN,0.019955547596178753
2008-06-04,0.02219762222063697,0.022634909291126937,0.022496129196575034,0.02269205059011386,0.02269205059011386,0.057501781552743596,AMZN,0.020032034886019314
2008-06-05,0.022761702637351378,0.023496685725505652,0.023092908703535826,0.023544729341143142,0.023544729341143142,0.08138807033762832,AMZN,0.019185022980821108
2008-06-06,0.02308040729814845,0.023147469454180385,0.022737135042286742,0.022445594666904236,0.022445594666904236,0.07084320409853431,AMZN,0.019003722817058318
2008-06-09,0.022502226162093797,0.022553237345262846,0.02203706887928683,0.022105657400166113,0.022105657400166113,0.0582625527243312,AMZN,0.018859248506123822
2008-06-10,0.021658924389812623,0.022415240956766853,0.022060020253422047,0.022159481629219213,0.022159481629219213,0.05372007472891509,AMZN,0.019587282584090523
2008-06-11,0.02198327105978261,0.022122349128073492,0.0217243326016212,0.02149660114943091,0.02149660114943091,0.0518797788948595,AMZN,0.021904527598531405
2008-06-12,0.021608157066236484,0.021854804802612315,0.021144769361477144,0.0211764935205647,0.0211764935205647,0.055056720787350015,AMZN,0.021788381032947012
